OrderID,OrderDate,CustomerID,CustomerName,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit
100244,2025-07-22,CUST0043,Customer_43,Central,P915,Cap,Apparel,8,155.95,0.2,998.08,55.04
100245,2025-12-22,CUST0026,Customer_26,West,P915,Cap,Apparel,3,434.34,0,1303.02,491.42
100246,2025-06-16,CUST0049,Customer_49,Central,P361,Whiteboard,Stationery,6,58.34,0.1,315.04,105.03
100247,2025-01-14,CUST0060,Customer_60,West,P566,Filing Cabinet,Furniture,5,375.43,0,1877.15,460.39
100248,2025-06-05,CUST0031,Customer_31,Central,P865,Pen Set,Stationery,12,195.02,0.05,2223.23,892.82
100249,2025-09-17,CUST0054,Customer_54,North,P932,Bluetooth Speaker,Electronics,12,403.81,0.1,4361.15,976.63
100250,2025-12-07,CUST0046,Customer_46,West,P471,Desk Lamp,Furniture,1,256.94,0.15,218.4,33.57
100251,2025-08-09,CUST0014,Customer_14,Central,P928,Wireless Mouse,Electronics,5,106.12,0.15,451.01,90.36
100252,2025-07-11,CUST0051,Customer_51,West,P858,Socks Pack,Apparel,12,229.21,0,2750.52,551.68
100253,2025-02-13,CUST0015,Customer_15,West,P497,Bookshelf,Furniture,5,159.64,0.2,638.56,158.27
100254,2025-12-23,CUST0058,Customer_58,East,P033,Notebook Pack,Stationery,5,27.75,0.15,117.94,37.64
100255,2025-03-26,CUST0032,Customer_32,South,P471,Desk Lamp,Furniture,3,154.3,0.05,439.75,74.24
100256,2025-04-06,CUST0056,Customer_56,West,P884,T-Shirt,Apparel,12,279.44,0,3353.28,1132.09
100257,2025-04-16,CUST0036,Customer_36,East,P361,Webcam,Electronics,2,361.38,0.1,650.48,219.18
100258,2025-12-10,CUST0063,Customer_63,East,P139,Marker Pack,Stationery,7,278.2,0.1,1752.66,625.98
100259,2025-12-11,CUST0039,Customer_39,East,P283,USB-C Hub,Electronics,6,60.09,0,360.54,151.7
100260,2025-08-03,CUST0077,Customer_77,South,P471,Desk Lamp,Furniture,7,194.98,0.05,1296.62,329.1
100261,2025-03-13,CUST0024,Customer_24,West,P361,Whiteboard,Stationery,10,31.7,0,317.0,67.22
100262,2025-10-15,CUST0065,Customer_65,West,P272,Jacket,Apparel,11,225.34,0.15,2106.93,223.15
100263,2025-04-23,CUST0038,Customer_38,Central,P932,Bluetooth Speaker,Electronics,4,245.62,0,982.48,250.35
100264,2025-10-09,CUST0066,Customer_66,East,P361,Webcam,Electronics,2,126.41,0.1,227.54,36.45
100265,2025-08-14,CUST0070,Customer_70,East,P566,Filing Cabinet,Furniture,2,333.31,0.15,566.63,74.77
100266,2025-05-15,CUST0045,Customer_45,Central,P381,Laptop Stand,Electronics,2,350.83,0,701.66,278.93
100267,2025-11-09,CUST0055,Customer_55,North,P471,Desk Lamp,Furniture,3,354.9,0.2,851.76,211.09
100268,2025-11-02,CUST0069,Customer_69,Central,P497,Bookshelf,Furniture,12,137.34,0.1,1483.27,466.68
100269,2025-02-18,CUST0018,Customer_18,South,P884,T-Shirt,Apparel,5,391.24,0,1956.2,537.26
100270,2025-05-07,CUST0051,Customer_51,West,P620,Hoodie,Apparel,10,287.52,0.15,2443.92,564.82
100271,2025-02-17,CUST0052,Customer_52,North,P597,Sticky Notes,Stationery,8,428.01,0,3424.08,1042.67
100272,2025-12-07,CUST0046,Customer_46,West,P361,Webcam,Electronics,7,104.28,0.05,693.46,141.46
100273,2025-06-22,CUST0071,Customer_71,North,P471,Desk Lamp,Furniture,8,356.43,0.15,2423.72,312.05
100274,2025-08-24,CUST0003,Customer_3,South,P283,USB-C Hub,Electronics,8,209.78,0.05,1594.33,586.41
100275,2025-05-21,CUST0012,Customer_12,West,P597,Sticky Notes,Stationery,2,172.35,0.15,293.0,89.15
100276,2025-04-30,CUST0055,Customer_55,South,P928,Wireless Mouse,Electronics,1,102.33,0,102.33,42.65
100277,2025-01-05,CUST0044,Customer_44,North,P381,Laptop Stand,Electronics,12,66.42,0,797.04,313.05
100278,2025-06-10,CUST0048,Customer_48,South,P865,Pen Set,Stationery,7,349.87,0.2,1959.27,76.84
100279,2025-11-09,CUST0022,Customer_22,West,P915,Cap,Apparel,12,102.17,0.15,1042.13,321.41
100280,2025-04-22,CUST0012,Customer_12,West,P283,USB-C Hub,Electronics,2,268.59,0.05,510.32,167.66
100281,2025-05-22,CUST0011,Customer_11,North,P471,Desk Lamp,Furniture,10,273.2,0.1,2458.8,761.6
100282,2025-06-04,CUST0027,Customer_27,South,P566,Filing Cabinet,Furniture,5,293.61,0.2,1174.44,37.47
100283,2025-09-13,CUST0077,Customer_77,Central,P361,Webcam,Electronics,1,444.2,0,444.2,185.23
100284,2025-03-30,CUST0061,Customer_61,North,P928,Wireless Mouse,Electronics,10,37.85,0,378.5,149.91
100285,2025-05-27,CUST0065,Customer_65,Central,P272,Jacket,Apparel,12,185.81,0.15,1895.26,369.82
100286,2025-02-10,CUST0066,Customer_66,North,P519,Standing Desk,Furniture,9,152.42,0.1,1234.6,262.59
100287,2025-05-03,CUST0008,Customer_8,East,P826,Office Chair,Furniture,7,59.27,0.1,373.4,82.06
100288,2025-03-31,CUST0016,Customer_16,Central,P283,USB-C Hub,Electronics,12,13.02,0.05,148.43,25.27
100289,2025-05-13,CUST0022,Customer_22,North,P865,Pen Set,Stationery,12,353.26,0,4239.12,1130.85
100290,2025-08-08,CUST0035,Customer_35,West,P932,Bluetooth Speaker,Electronics,12,438.97,0.15,4477.49,1478.79
100291,2025-10-18,CUST0022,Customer_22,North,P865,Pen Set,Stationery,5,349.81,0.1,1574.14,317.39
100292,2025-01-23,CUST0002,Customer_2,North,P826,Office Chair,Furniture,8,168.88,0,1351.04,547.52
100293,2025-12-02,CUST0054,Customer_54,North,P497,Bookshelf,Furniture,4,191.99,0.15,652.77,168.97
100294,2025-12-11,CUST0007,Customer_7,West,P519,Standing Desk,Furniture,9,441.78,0.05,3777.22,1521.9
100295,2025-06-09,CUST0042,Customer_42,East,P361,Webcam,Electronics,8,11.52,0,92.16,34.75
100296,2025-07-08,CUST0076,Customer_76,south,P620,Hoodie,Apparel,12,406.0,0.2,3897.6,248.5
100297,2025-04-30,CUST0070,Customer_70,East,P033,Notebook Pack,Stationery,6,8.65,0.15,44.12,10.69
100298,2025-05-02,CUST0054,Customer_54,South,P884,T-Shirt,Apparel,3,322.55,0,967.65,424.82
100299,2025-12-25,CUST0048,Customer_48,West,P884,T-Shirt,Apparel,10,50.25,0,502.5,146.07
100300,2025-08-11,CUST0017,Customer_17,East,P497,Bookshelf,Furniture,5,384.1,0.2,1536.4,291.46
100301,2025-02-08,CUST0026,Customer_26,East,P471,Desk Lamp,Furniture,2,76.69,0,153.38,51.78
100302,2025-04-17,CUST0058,Customer_58,East,P361,Whiteboard,Stationery,5,384.8,0,1924.0,789.99
100303,2025-01-21,CUST0028,Customer_28,North,P865,Pen Set,Stationery,2,322.33,0,644.66,226.24
100304,2025-03-31,CUST0004,Customer_4,North,P272,Jacket,Apparel,9,338.65,0,3047.85,1299.36
100305,2025-01-07,CUST0008,Customer_8,North,P519,Standing Desk,Furniture,4,372.06,0,1488.24,414.37
100306,2025-02-08,CUST0003,Customer_3,East,P283,USB-C Hub,Electronics,11,204.0,0,2244.0,958.2
100307,2025-01-26,CUST0022,Customer_22,East,P272,Jacket,Apparel,8,21.03,0.15,143.0,32.52
100308,2025-05-24,CUST0058,Customer_58,West,P826,Office Chair,Furniture,10,281.68,0,2816.8,811.75
100309,2025-02-01,CUST0012,Customer_12,Central,P361,Whiteboard,Stationery,3,193.3,0.15,492.92,45.72
100310,2025-10-06,CUST0003,Customer_3,Central,P915,Cap,Apparel,8,248.68,0.05,1889.97,624.67
100311,2025-04-03,CUST0004,Customer_4,North,P139,Marker Pack,Stationery,4,20.95,0.2,67.04,4.64
100312,2025-07-03,CUST0075,Customer_75,North,P519,Standing Desk,Furniture,2,117.55,0,235.1,90.13
100313,2025-10-22,CUST0050,Customer_50,East,P865,Pen Set,Stationery,3,112.56,0,337.68,83.9
100314,2025-12-25,CUST0046,Customer_46,West,P471,Desk Lamp,Furniture,4,377.82,0.2,1209.02,44.72
100315,2025-01-20,CUST0012,Customer_12,East,P283,USB-C Hub,Electronics,10,104.71,0.1,942.39,241.36
100316,2025-03-08,CUST0044,Customer_44,South,P497,Bookshelf,Furniture,1,17.69,0.1,15.92,3.07
100317,2025-07-06,CUST0010,Customer_10,South,P361,Whiteboard,Stationery,10,52.66,0,526.6,194.5
100318,2025-11-24,CUST0063,Customer_63,Central,P865,Pen Set,Stationery,12,436.18,0.15,4449.04,406.17
100319,2025-10-29,CUST0023,Customer_23,North,P915,Cap,Apparel,12,312.32,0,3747.84,1520.02
100320,2025-07-20,CUST0073,Customer_73,South,P283,USB-C Hub,Electronics,10,148.65,0.2,1189.2,12.07
100321,2025-09-12,CUST0019,Customer_19,North,P033,Notebook Pack,Stationery,4,161.29,0,645.16,263.24
100322,2025-06-21,CUST0058,Customer_58,North,P932,Bluetooth Speaker,Electronics,4,118.3,0,473.2,171.48
100323,2025-08-13,CUST0054,Customer_54,North,P566,Filing Cabinet,Furniture,8,397.74,0,3181.92,997.51
100324,2025-10-23,CUST0029,Customer_29,East,P566,Filing Cabinet,Furniture,2,361.24,0,722.48,271.85
100325,2025-06-25,CUST0022,Customer_22,Central,P620,Hoodie,Apparel,12,41.15,0,493.8,180.49
100326,2025-08-09,CUST0022,Customer_22,West,P620,Hoodie,Apparel,1,52.76,0,52.76,10.89
100327,2025-10-04,CUST0034,Customer_34,West,P597,Sticky Notes,Stationery,4,50.39,0.05,191.48,51.81
100328,2025-08-07,CUST0012,Customer_12,East,P139,Marker Pack,Stationery,8,96.26,0,770.08,306.69
100329,2025-03-01,CUST0040,Customer_40,Central,P272,Jacket,Apparel,8,403.54,0,3228.32,1379.19
100330,2025-07-15,CUST0048,Customer_48,East,P566,Filing Cabinet,Furniture,1,124.38,0.05,118.16,41.56
100331,2025-12-23,CUST0013,Customer_13,Central,P932,Bluetooth Speaker,Electronics,9,190.98,0.2,1375.06,176.3
100332,2025-09-25,CUST0054,Customer_54,North,P858,Socks Pack,Apparel,4,218.51,0,874.04,307.05
100333,2025-10-20,CUST0080,Customer_80,South,P826,Office Chair,Furniture,8,84.41,0,675.28,139.76
100334,2025-12-16,CUST0056,Customer_56,North,P519,Standing Desk,Furniture,10,121.99,0.15,1036.91,87.16
100335,2025-10-10,CUST0042,Customer_42,Central,P139,Marker Pack,Stationery,8,413.39,0,3307.12,837.9
100336,2025-02-27,CUST0054,Customer_54,North,P519,Standing Desk,Furniture,10,267.87,0.2,2142.96,23.55
100337,2025-02-21,CUST0037,Customer_37,West,P361,Whiteboard,Stationery,5,177.31,0.05,842.22,227.84
100338,2025-03-15,CUST0080,Customer_80,North,P884,T-Shirt,Apparel,7,401.19,0,2808.33,778.95
100339,2025-07-10,CUST0003,Customer_3,North,P597,Sticky Notes,Stationery,5,131.91,0.05,626.57,122.31
100340,2025-06-03,CUST0057,Customer_57,West,P597,Sticky Notes,Stationery,12,192.21,0.15,1960.54,640.47
100341,2025-09-06,CUST0067,Customer_67,Central,P033,Notebook Pack,Stationery,9,357.84,0,3220.56,1198.75
100342,2025-09-26,CUST0073,Customer_73,South,P283,USB-C Hub,Electronics,4,394.83,0,1579.32,380.23
100343,2025-07-04,CUST0026,Customer_26,North,P597,Sticky Notes,Stationery,8,231.27,0.15,1572.64,128.09
100344,2025-08-17,CUST0023,Customer_23,East,P858,Socks Pack,Apparel,9,162.59,0,1463.31,352.05
100345,2025-05-26,CUST0004,Customer_4,South,P884,T-Shirt,Apparel,3,385.39,0.2,924.94,10.14
100346,2025-05-18,CUST0053,Customer_53,North,P928,Wireless Mouse,Electronics,8,410.89,0.15,2794.05,843.8
100347,2025-06-06,CUST0036,Customer_36,Central,P272,Jacket,Apparel,6,210.88,0,1265.28,421.75
100348,2025-02-22,CUST0001,Customer_1,North,P139,Marker Pack,Stationery,11,270.45,0,2974.95,1116.74
100349,2025-05-22,CUST0042,Customer_42,South,P597,Sticky Notes,Stationery,11,322.3,0.15,3013.51,798.77
100350,2025-01-30,CUST0077,Customer_77,East,P915,Cap,Apparel,11,69.85,0,768.35,219.86
100351,2025-07-18,CUST0005,Customer_5,West,P497,Bookshelf,Furniture,12,323.31,0.15,3297.76,645.36
100352,2025-09-17,CUST0039,Customer_39,East,P471,Desk Lamp,Furniture,3,137.85,0.05,392.87,152.19
100353,2025-04-04,CUST0043,Customer_43,East,P283,USB-C Hub,Electronics,6,106.71,0.2,512.21,110.91
100354,2025-08-26,CUST0016,Customer_16,South,P884,T-Shirt,Apparel,11,265.94,0.1,2632.81,971.79
100355,2025-07-15,CUST0068,Customer_68,South,P361,Whiteboard,Stationery,1,392.92,0,392.92,163.32
100356,2025-08-23,CUST0019,Customer_19,East,P865,Pen Set,Stationery,2,-223.51,0.15,379.97,23.85
100357,2025-05-21,CUST0027,Customer_27,South,P471,Desk Lamp,Furniture,3,224.39,0.2,538.54,37.07
100358,2025-07-26,CUST0055,Customer_55,North,P272,Jacket,Apparel,1,24.67,0,24.67,6.6
100359,2025-09-29,CUST0025,Customer_25,East,P928,Wireless Mouse,Electronics,11,332.25,0,3654.75,1010.97
100360,2025-09-15,CUST0076,Customer_76,West,P865,Pen Set,Stationery,2,372.14,0,744.28,158.45
100361,2025-06-22,CUST0056,Customer_56,west,P497,Bookshelf,Furniture,8,166.79,0,1334.32,545.44
100362,2025-03-09,CUST0028,Customer_28,North,P361,Webcam,Electronics,9,82.69,0,744.21,202.59
100363,2025-10-01,CUST0080,Customer_80,North,P361,Webcam,Electronics,1,300.59,0.15,255.5,27.34
100364,2025-07-14,CUST0016,Customer_16,North,P361,Whiteboard,Stationery,12,75.68,0.15,771.94,116.76
100365,2025-12-06,CUST0067,Customer_67,North,P139,Marker Pack,Stationery,10,317.72,0.05,3018.34,611.09
100366,2025-05-25,CUST0015,Customer_15,Central,P381,Laptop Stand,Electronics,4,277.18,0.2,886.98,204.29
100367,2025-07-29,CUST0038,Customer_38,West,P826,Office Chair,Furniture,9,-227.39,0,2046.51,568.83
100368,2025-12-10,CUST0012,Customer_12,North,P361,Webcam,Electronics,11,226.39,0,2490.29,635.32
100369,2025-05-12,CUST0030,Customer_30,North,P915,Cap,Apparel,5,213.21,0,1066.05,263.0
100370,2025-12-13,CUST0041,Customer_41,South,P884,T-Shirt,Apparel,2,384.25,0,768.5,343.97
100371,2025-07-03,CUST0057,Customer_57,West,P033,Notebook Pack,Stationery,6,368.21,0,2209.26,931.3
100372,2025-07-17,CUST0062,Customer_62,South,P620,Hoodie,Apparel,2,66.57,0.15,113.17,37.99
100373,2025-09-05,CUST0073,Customer_73,South,P620,Hoodie,Apparel,10,175.85,0,1758.5,522.56
100374,2025-07-30,CUST0057,Customer_57,Central,P928,Wireless Mouse,Electronics,5,297.5,0,1487.5,407.36
100375,2025-10-17,CUST0029,Customer_29,South,P139,Marker Pack,Stationery,9,312.2,0.1,2528.82,916.53
100376,2025-11-25,CUST0050,Customer_50,Central,P471,Desk Lamp,Furniture,10,32.12,0.15,273.02,21.33
100377,2025-03-26,CUST0010,Customer_10,South,P915,Cap,Apparel,4,154.26,0,617.04,269.9
100378,2025-05-01,CUST0011,Customer_11,East,P272,Jacket,Apparel,10,206.06,0.2,1648.48,258.37
100379,2025-12-01,CUST0003,Customer_3,North,P381,Laptop Stand,Electronics,7,23.84,0.1,150.19,58.4
100380,2025-11-23,CUST0039,Customer_39,West,P566,Filing Cabinet,Furniture,6,168.6,0,1011.6,248.7
100381,2025-11-04,CUST0061,Customer_61,East,P361,Whiteboard,Stationery,2,51.07,0.15,86.82,24.98
100382,2025-05-30,CUST0071,Customer_71,West,P033,Notebook Pack,Stationery,1,404.42,0.05,384.2,147.57
100383,2025-04-07,CUST0016,Customer_16,North,P620,Hoodie,Apparel,8,372.45,0,2979.6,806.88
100384,2025-11-21,CUST0076,Customer_76,west,P381,Laptop Stand,Electronics,8,299.04,0.1,2153.09,756.79
100385,2025-10-11,CUST0056,Customer_56,South,P858,Socks Pack,Apparel,3,313.78,0,941.34,251.69
100386,2025-11-07,CUST0042,Customer_42,West,P272,Jacket,Apparel,10,412.83,0.2,3302.64,775.87
100387,2025-08-20,CUST0018,Customer_18,Central,P566,Filing Cabinet,Furniture,10,317.41,0.15,2697.99,545.72
100388,2025-10-11,CUST0028,Customer_28,South,P519,Standing Desk,Furniture,10,323.76,0.15,2751.96,691.8
100389,2025-04-02,CUST0065,Customer_65,West,P033,Notebook Pack,Stationery,6,256.53,0.1,1385.26,319.13
100390,2025-10-01,CUST0037,Customer_37,North,P884,T-Shirt,Apparel,9,55.06,0.05,470.76,180.21
100391,2025-03-24,CUST0037,Customer_37,Central,P865,Pen Set,Stationery,1,313.24,0,313.24,124.98
100392,2025-02-22,CUST0079,Customer_79,East,P471,Desk Lamp,Furniture,7,113.02,0.2,632.91,40.18
100393,2025-07-15,CUST0050,Customer_50,Central,P915,Cap,Apparel,9,31.78,0.15,243.12,67.84
100394,2025-08-15,CUST0029,Customer_29,South,P139,Marker Pack,Stationery,9,334.39,0,3009.51,770.32
100395,2025-12-16,CUST0010,Customer_10,East,P519,Standing Desk,Furniture,12,235.12,0.05,2680.37,1099.92
100396,2025-10-27,CUST0033,Customer_33,East,P932,Bluetooth Speaker,Electronics,8,321.68,0,2573.44,1132.35
100397,2025-11-17,CUST0079,Customer_79,East,P361,Whiteboard,Stationery,10,251.17,0,2511.7,637.95
100398,2025-09-24,CUST0009,Customer_9,South,P566,Filing Cabinet,Furniture,9,245.37,0,2208.33,800.85
100399,2025-05-31,CUST0028,Customer_28,South,P858,Socks Pack,Apparel,11,11.89,0.15,111.17,27.92
100400,2025-11-15,CUST0032,Customer_32,Central,P932,Bluetooth Speaker,Electronics,7,412.84,0,2889.88,1021.66
100401,2025-09-22,CUST0048,Customer_48,Central,P272,Jacket,Apparel,1,139.02,0.15,118.17,35.02
100402,2025-10-03,CUST0069,Customer_69,West,P928,Wireless Mouse,Electronics,4,304.29,0.2,973.73,239.42
100403,2025-12-26,CUST0056,Customer_56,North,P283,USB-C Hub,Electronics,1,210.98,0,210.98,92.94
100404,2025-10-13,CUST0010,Customer_10,east,P497,Bookshelf,Furniture,7,179.51,0.15,1068.08,249.91
100405,2025-10-01,CUST0001,Customer_1,Central,P361,Webcam,Electronics,1,317.79,0,317.79,114.59
100406,2025-06-04,CUST0078,Customer_78,West,P932,Bluetooth Speaker,Electronics,8,176.58,0.2,1130.11,119.82
100407,2025-07-20,CUST0070,Customer_70,East,P865,Pen Set,Stationery,5,307.36,0.2,1229.44,51.05
100408,2025-10-12,CUST0019,Customer_19,North,P928,Wireless Mouse,Electronics,1,261.14,0.05,248.08,69.39
100409,2025-06-26,CUST0028,Customer_28,East,P858,Socks Pack,Apparel,3,79.14,0,237.42,70.22
100410,2025-10-18,CUST0007,Customer_7,South,P858,Socks Pack,Apparel,2,136.47,0,272.94,105.72
100411,2025-06-19,CUST0046,Customer_46,East,P519,Standing Desk,Furniture,2,134.03,0,268.06,60.31
100412,2025-12-04,CUST0040,Customer_40,south,P471,Desk Lamp,Furniture,10,169.11,0,1691.1,355.7
100413,2025-04-24,CUST0056,Customer_56,West,P597,Sticky Notes,Stationery,3,308.37,0,925.11,213.26
100414,2025-09-07,CUST0071,Customer_71,South,P283,USB-C Hub,Electronics,11,276.13,0.2,2429.94,546.27
100415,2025-11-17,CUST0010,Customer_10,West,P928,Wireless Mouse,Electronics,9,287.18,0.2,2067.7,270.17
100416,2025-01-19,CUST0071,Customer_71,West,P139,Marker Pack,Stationery,9,216.67,0.2,1560.02,415.04
100417,2025-05-29,CUST0018,Customer_18,South,P858,Socks Pack,Apparel,9,48.02,0,432.18,140.22
100418,2025-11-11,CUST0022,Customer_22,South,P566,Filing Cabinet,Furniture,3,87.18,0.1,235.39,48.43
100419,2025-07-03,CUST0006,Customer_6,South,P566,Filing Cabinet,Furniture,4,35.78,0,143.12,56.03
100420,2025-07-18,CUST0061,Customer_61,Central,P884,T-Shirt,Apparel,1,441.42,0,441.42,187.25
100421,2025-05-15,CUST0075,Customer_75,North,P566,Filing Cabinet,Furniture,11,175.31,0.1,1735.57,359.97
100422,2025-04-25,CUST0067,Customer_67,North,P915,Cap,Apparel,6,223.19,0.05,1272.18,238.64
100423,2025-03-26,CUST0030,Customer_30,East,P361,Webcam,Electronics,11,132.12,0,1453.32,586.09
100424,2025-12-05,CUST0030,Customer_30,South,P915,Cap,Apparel,12,58.1,0.15,592.62,125.7
100425,2025-07-30,CUST0003,Customer_3,Central,P826,Office Chair,Furniture,3,261.48,0,784.44,326.58
100426,2025-01-29,CUST0022,Customer_22,North,P865,Pen Set,Stationery,9,431.54,0.1,3495.47,418.25
100427,2025-05-26,CUST0011,Customer_11,South,P566,Filing Cabinet,Furniture,10,446.81,0.2,3574.48,578.99
100428,2025-10-26,CUST0024,Customer_24,North,P865,Pen Set,Stationery,12,311.03,0.05,3545.74,936.32
100429,2025-02-25,CUST0003,Customer_3,North,P471,Desk Lamp,Furniture,9,310.49,0.2,2235.53,594.12
100430,2025-11-04,CUST0005,Customer_5,North,P928,Wireless Mouse,Electronics,8,299.45,0.1,2156.04,515.48
100431,2025-11-29,CUST0056,Customer_56,West,P915,Cap,Apparel,1,316.36,0.05,300.54,108.39
100432,2025-10-29,CUST0074,Customer_74,North,P381,Laptop Stand,Electronics,3,120.5,0.2,289.2,69.36
100433,2025-07-29,CUST0033,Customer_33,North,P826,Office Chair,Furniture,12,336.69,0,4040.28,1234.32
100434,2025-04-16,CUST0041,Customer_41,East,P915,Cap,Apparel,2,76.41,0.15,129.9,23.48
100435,2025-07-07,CUST0079,Customer_79,South,P361,Whiteboard,Stationery,4,190.65,0.2,610.08,84.35
100436,2025-05-10,CUST0040,Customer_40,South,P361,Whiteboard,Stationery,12,69.03,0.2,662.69,70.56
100437,2025-03-24,CUST0013,Customer_13,North,P471,Desk Lamp,Furniture,7,355.45,0.2,1990.52,279.56
100438,2025-01-03,CUST0012,Customer_12,East,P566,Filing Cabinet,Furniture,10,200.44,0,2004.4,770.14
100439,2025-07-16,CUST0052,Customer_52,West,P139,Marker Pack,Stationery,1,426.01,0.2,340.81,87.84
100440,2025-12-03,CUST0067,Customer_67,South,P865,Pen Set,Stationery,1,354.51,0.1,319.06,78.36
100441,2025-07-04,CUST0031,Customer_31,West,P283,USB-C Hub,Electronics,2,448.59,0.2,717.74,134.7
100442,2025-01-08,CUST0009,Customer_9,East,P361,Webcam,Electronics,5,328.95,0.1,1480.28,199.43
100443,2025-04-26,CUST0078,Customer_78,Central,P566,Filing Cabinet,Furniture,7,262.11,0,1834.77,745.36
100444,2025-05-31,CUST0044,Customer_44,East,P361,Webcam,Electronics,5,395.24,0.2,1580.96,102.08
100445,2025-10-16,CUST0062,Customer_62,West,P497,Bookshelf,Furniture,8,309.26,0.1,2226.67,332.75
100446,2025-11-21,CUST0029,Customer_29,East,P497,Bookshelf,Furniture,7,430.31,0.1,2710.95,650.89
100447,2025-12-11,CUST0044,Customer_44,Central,P361,Webcam,Electronics,3,218.64,0,655.92,259.32
100448,2025-12-16,CUST0025,Customer_25,South,P620,Hoodie,Apparel,4,333.06,0.2,1065.79,244.66
100449,2025-11-13,CUST0046,Customer_46,West,P826,Office Chair,Furniture,2,414.72,0.15,705.02,50.64
100450,2025-10-05,CUST0006,Customer_6,West,P915,Cap,Apparel,10,147.41,0.1,1326.69,195.77
100451,2025-09-19,CUST0036,Customer_36,West,P620,Hoodie,Apparel,10,64.68,0.1,582.12,97.14
100452,2025-06-27,CUST0051,Customer_51,north,P566,Filing Cabinet,Furniture,2,316.62,0.05,601.58,203.33
100453,2025-10-25,CUST0013,Customer_13,South,P597,Sticky Notes,Stationery,10,388.93,0,3889.3,1216.8
100454,2025-06-25,CUST0047,Customer_47,East,P566,Filing Cabinet,Furniture,7,101.06,0.15,601.31,79.2
100455,2025-04-03,CUST0074,Customer_74,South,P471,Desk Lamp,Furniture,11,109.03,0,1199.33,323.57
100456,2025-04-11,CUST0019,Customer_19,Central,P566,Filing Cabinet,Furniture,1,86.06,0.05,81.76,31.53
100457,2025-09-07,CUST0039,Customer_39,North,P139,Marker Pack,Stationery,10,29.09,0,290.9,80.69
